spp,trapDay,ppt_1_1,ppt_2_1,ppt_15_1
0,17137,0.004002832,0,0
0,17142,0,7.90E-06,0
0,17149,0,0,2.35E-05
0,17158,0,0.627837273,0
0,16807,0,0.33541121,0
0,16814,0.001054238,0,0
0,16822,0,0,0.008730197
0,16828,0,0,0
0,16842,0,0,0
0,16850,0,0,1.49E-06
0,16856,0,0,0
0,16863,0,0,0
0,16870,3.73E-06,0,0
0,16877,0,0,0
0,16884,0,0,0
1,16899,0,0.000607497,0
0,16905,0.076054767,2.54E-05,0
0,16912,0,0.000177686,0.000607497
0,16926,0.000472681,0,0
0,16934,0,0,0
0,16941,0,0,0.258309357
0,16947,0,0,0
0,16955,0,0,0.000111332
2,16961,0,0,0
0,16968,0,0,0
0,16976,0,0,3.19E-05
0,16983,0,0.008475238,0
0,16990,0,0,0
0,16996,0,0,0.008475238
0,17004,0.004410207,0,6.89E-05
0,17010,0,0.002399033,0
0,17017,0.095798468,0.148939115,0
0,17025,0,0.0928556,0.013053707
0,17031,0,0,0.016204013
0,17039,0.014696768,0.02840996,0.018187012
1,17044,0.091799179,4.59E-05,0
0,17053,0,0,0.004900202
1,17059,0,0,0.000211017
0,17067,0,0.105956226,0
0,17072,0,0,0
0,17080,0.096864361,0,0.105956226
1,17085,0,0,0
0,17094,0,0,0
0,17102,0.000117681,0.000144851,0
0,17109,0,0.185047717,0
0,17114,0,0,0
0,17121,0,0,0
1,17128,0,0.000297268,0
0,17137,0.004490149,0,0
0,17142,0,8.42E-06,0
0,17149,0,0,3.34E-05
0,17158,0,0.640351459,0
0,16807,0,0.375386197,0
0,16814,0.001206337,0,0
0,16822,0,0,0.015704423
0,16828,0,0,0
0,16835,0.111295404,0,0
0,16842,0,0,0
0,16850,0,0,1.17E-06
0,16856,0,1.72E-07,0
0,16863,0,0,0
0,16870,1.19E-06,0,0
0,16877,0,0,0
0,16884,0,0,0
0,16899,0,0.000290638,0
0,16905,0.099442756,3.36E-05,0
0,16912,0,0.00016607,0.000290638
0,16926,0,0,0
0,16934,0,0,0
0,16941,0,0,0.226003785
0,16947,0,0,0
0,16955,0,0,8.93E-05
2,16961,0,0,0
0,16968,0,0,0
0,16976,0,0,1.56E-05
0,16983,0,0.014806716,0
0,16990,0,0,0
0,16996,0,0,0.014806716
0,17004,0.011840159,0,2.81E-05
0,17010,0,0.001262168,0
0,17017,0.161864309,0.198105163,0
0,17025,0,0.009003307,0.016530127
0,17031,0,0.000929749,0.030386672
0,17039,0.015936009,0.013576868,0.024015188
0,17044,0.086745563,0.000191677,0.000929749
0,17053,0,0,0.005117705
0,17059,0,0,0.000184375
0,17067,0,0.135137356,0
0,17072,0,0,0
0,17080,0.107672805,0,0.135137356
0,17085,0,0,0
0,17094,0,0,0
1,17102,7.64E-05,0.000113415,0
0,17108,0,0,0
0,17114,0,0,0
1,17121,0,0,0
3,17128,0,0.000343582,0
0,17137,0.004570559,0,0
0,17142,0,5.78E-06,0
0,17149,0,0,3.24E-05
0,16807,0,0.372991277,0
0,16814,0.001303697,0,0
0,16822,0,0,0.017976208
0,16828,0,0,0
0,16835,0.101075564,0,0
0,16842,0,0,0
0,16850,0,0,1.11E-06
0,16856,0,0,0
0,16863,0,0,0
0,16870,1.85E-06,0,0
0,16877,0,0,0
0,16884,0,0,0
0,16899,0,0.000165387,0
0,16905,0.099918424,3.34E-05,0
0,16912,0,0.000154224,0.000165387
0,16926,0,0,0
0,16934,0,0,0
0,16941,0,0,0.20764096
0,16947,0,0,0
0,16955,0,0,6.36E-05
0,16961,0,0,0
0,16968,0,0,0
0,16976,0,0,8.49E-05
0,16983,0,0.015263515,0
0,16990,0,0,0
0,16996,0,0,0.015263515
0,17004,0.006896654,0,1.39E-05
0,17010,0,0.000811057,0
0,17017,0.18341398,0.20413074,0
0,17025,0,0.010624467,0.014494398
0,17031,0,0.000548654,0.031517486
0,17039,0.009357121,0.014873556,0.019994256
0,17044,0.074459322,0.000164099,0.000548654
0,17053,0,0,0.003222384
0,17059,0,0,0.000251587
0,17067,0,0.145842013,0
0,17072,0,0,0
0,17080,0.100304576,0,0.145842013
0,17085,0,0,0
0,17094,0,0,0
0,17102,0.000286172,7.98E-05,0
0,17108,0,0,0
0,17114,0,0,0
0,17121,0,0,0
0,17128,0,0.000339915,0
0,17137,0.004902631,0,0
0,17142,0,4.30E-06,0
0,17149,0,0,4.89E-05
0,17158,0,0.655967042,0
0,16806,0,0.491757831,0
0,16813,0,0,0
0,16821,0,0,0.295403446
0,16827,0,0,0
0,16842,0,0,0
0,16848,0,0,0
0,16855,0,0,0
0,16862,0,0,0
0,16869,0,0.000108513,0
0,16876,0,0,0
0,16883,0,0,0
0,16890,0,0.000288402,0
0,16897,0.037798638,0,0
0,16904,0,0,1.93E-05
0,16911,0,0.000278485,0
0,16918,6.10E-06,0,1.22E-05
0,16925,0.036443691,0,0.000161705
0,16931,0.069028371,2.37E-06,0
0,16940,0,0,0
0,16946,0,0,0
0,16953,0,0,0
0,16960,0,0,0
0,16967,0.008729069,0,0
0,16974,0,0,0
0,16980,0,0,0
0,16989,0,0,0
0,16995,0,0,0.01479247
0,17002,0,0,0
0,17010,0,0.000284248,0
0,17016,0.00412505,0,0.000818555
0,17024,0,0.597466752,0.005503471
0,17030,0,0,0.015833582
0,17037,0.026874158,0.157490034,0.597466752
0,17043,0.032517014,7.43E-05,0
0,17052,0,0.180166528,0
0,17058,0,0,3.05E-05
0,17064,0,0,0
0,17071,8.99E-05,0.000148677,0
0,17081,0,0,8.99E-05
0,17088,0,0.000226145,0
0,17093,0,0,0
0,17100,6.41E-06,0,0
0,17107,0,0,0
0,17113,8.68E-06,0,0
0,17120,0,0,0
0,17127,0,0.133438938,0
0,17135,0,0,0
0,17144,0,0,0
0,17149,0,0,2.45E-05
0,17156,0,0,0
0,16807,0,0.274427826,0
0,16814,0.001335134,0.00024454,0
0,16821,0,3.65E-07,0.39147522
0,16828,0,0,0.001143944
0,16835,0.131066004,0.000384358,0
0,16842,0,0,0
0,16850,0,0,0
0,16856,0,0,0
0,16863,0,0,0
0,16870,0,0,0
0,16877,0,0,0
0,16884,0,0,0
0,16892,0,0,0
0,16898,0,0,0
0,16905,0.110954478,9.80E-06,0
0,16912,0,0.00016619,0
0,16919,0,0,0
0,16926,0.000871143,0,0
0,16933,0,0,0
0,16940,0,0,0
0,16947,0,0,0
0,16954,0,0,0
0,16961,0,0,0
0,16968,0,0,0
0,16975,0,0,0.000118922
0,16982,0,0.014416012,0
0,16989,0,0,0
0,16996,0,0,0.000360273
0,17003,0,0,0
0,17010,0,0,0
0,17017,0.000962274,0.03793039,0
0,17024,0,0.001249028,0.000950204
0,17030,0,0,0.03793039
0,17038,0,0.100159957,0
0,17045,0,1.35E-05,0.004605711
0,17052,0,0.169696533,0.02685496
0,17059,0,0,1.05E-05
0,17066,0,0,0
0,17074,0.000130928,0,0
0,17080,0.195566396,0,0.073065534
0,17087,0,0,0
0,17094,0,0,0
0,17101,0,0,0.000122517
0,17108,0,0,0
0,17113,4.49E-06,0,0
0,17122,0,0,0.230012094
0,17137,0.008162485,0,0
1,17143,0,0,0
0,17150,0,0,0
0,17157,0,0.064357291,0
0,16806,0,0.356431653,0
0,16813,0.001494249,0.00151155,0
0,16820,0.000991544,2.36E-06,0.288911111
0,16827,0,0,0.000355993
0,16834,0,0.001375085,0
0,16842,0,0,0
0,16849,0,0,0.000252188
0,16855,0,0,0
0,16862,0,0,0
0,16869,0,7.75E-05,0
0,16876,0,0,0
0,16883,0,0,0
0,16890,0,0,0
0,16897,0,0,0
0,16904,0,0,0.000134649
0,16911,0,0.000216368,0
0,16918,9.82E-06,0,1.96E-05
0,16925,0.042470552,0,0.000138834
0,16934,1.60E-06,0,0
0,16939,0,0,0
0,16946,0,0,0
0,16953,0,0,0
0,16960,0,0,0
0,16967,0.005808136,0,0
0,16974,0,0,0
0,16981,0,0.006998414,0
0,16990,0,0,0
0,16995,0,0,0.031628509
0,17002,0,0,0
0,17009,0.001050603,1.33E-05,0
0,17016,0.001448686,0,0.000917599
0,17023,0.000115703,0,3.32E-05
0,17030,0,0,0.045795614
0,17037,0.053201205,0.104433175,0.005097232
0,17044,0.008364734,8.44E-06,0.011057094
0,17051,0,0,0.159676044
0,17058,0,0,2.03E-05
0,17065,0,0,0.149371357
0,17074,8.22E-05,0,0
0,17079,0,0,0
0,17086,0,0,0.044229554
0,17093,0,0,0
0,17100,0,0,0
0,17107,0,0,0
0,17114,0,0,0
0,17121,0,0,0
0,17135,0,0.002253287,0
0,17144,0,0,0
0,17149,0,0,0
0,17156,0.010806013,0,0
0,16806,0,0.386850709,0
0,16813,0.000692003,0.000547144,0
0,16820,0.000425865,1.78E-05,0.30356428
0,16827,0,0,0
0,16834,0,0.000683827,0
0,16842,0,0,0
0,16849,0,0,0
0,16855,0,0,0
0,16862,0,0,0
0,16869,0,6.57E-05,1.93E-07
0,16876,0,0,0
0,16883,0,0,0
0,16890,0,0,0
0,16897,0,0,0
0,16904,0,0,0.000133273
0,16911,0,0.000277259,0
0,16918,1.51E-05,0,3.02E-05
0,16925,0.029151522,0,0.000166176
0,16934,1.12E-05,0,0
0,16939,0,0,0
0,16946,0,0,0
0,16953,0,0,0.055226721
0,16960,0,0,0
0,16967,0.006173651,0,0
0,16974,0,0,0
0,16981,0,0.005913697,0
0,16990,0,0,0
1,16995,0,0,0.029671504
0,17002,0,0,0
0,17009,0.000136753,9.65E-05,0
0,17016,0.000845635,0.072176147,0.000866207
0,17023,0.000225909,3.73E-05,0.000293585
0,17030,0,0,0.057388302
0,17037,0.059550915,0.169086175,0.011553015
0,17044,0.009268696,0,0
1,17051,0,0,0.12232372
0,17058,0,0,7.01E-05
0,17065,0,0,0.158941272
0,17074,0.000135401,0,0
1,17079,0,0,0
0,17086,0.003190169,0,0.053418318
0,17093,0,0,0
0,17100,1.16E-05,0,0
0,17107,0,0,0
0,17114,0,0,0
0,17121,0,0,0
0,17135,0,0.002396355,0
0,17144,0,0,0
0,17149,0,0,0
0,17156,0.005719325,0,0
0,16806,0,0.36025582,0
0,16813,0.001928731,0.001578119,0
0,16820,0.001050085,4.27E-06,0.296615342
0,16827,0,0,0.000504195
0,16834,0,0.001590799,0
0,16842,0,0,0
0,16849,0,0,0.000305825
0,16855,0,0,0
0,16862,0,0,0
0,16869,0,6.37E-05,0
0,16876,0,0,0
0,16883,0,0,0
0,16890,0,0,0
0,16897,0,0,0
0,16904,0,0,0.000139726
0,16911,0,0.000263145,0
0,16918,1.26E-05,0,2.52E-05
0,16925,0.035129327,0,0.000161227
0,16934,2.90E-06,0,0
0,16939,0,0,0
0,16946,0,0,0
0,16953,0,0,0
0,16960,0,0,0
0,16967,0.005835438,0,0
0,16974,0,0,0
0,16981,0,0.007023133,0
0,16990,0,0,0
0,16995,0,0,0.047795016
0,17002,0,0,0
0,17009,0.000991166,2.33E-05,0
0,17016,0.001244413,0.01694148,0.003004009
0,17023,0.000144073,0,0.000122393
0,17030,0,0,0.045893925
0,17037,0.064683528,0.111050525,0.008656311
0,17044,0.011410172,4.23E-06,0.009792157
0,17051,0,0,0.167152905
2,17058,0,0,2.78E-05
1,17065,0,0,0.137515357
0,17074,0.000124081,0,0
0,17079,0,0,0
0,17086,0,0,0.04071405
0,17093,0,0,0
0,17100,1.95E-06,0,0
0,17107,0,0,0
0,17114,0,0,0
0,17121,0,0,0
0,17135,0,0.002450282,0
0,17144,0,0,0
0,17149,0,0,0
0,17156,0.014964626,0,0
0,16807,0,0.283680185,0
0,16814,0.001347313,0.000553325,0
0,16821,0,0,0.400249838
0,16828,0,0,0.001286751
0,16835,0.146245019,0.000476177,0
0,16842,0,0,0
0,16850,0,0,0
0,16856,0,0,0
0,16863,0,0,0
0,16870,0,0,0
0,16877,0,0,0
0,16884,0,0,0
0,16892,0,0,0
0,16898,0,0,0
0,16905,0.167777683,1.58E-05,0
0,16912,0,0.000162652,6.89E-05
0,16919,0,0,0
0,16926,0.000794163,0,0
0,16933,0,0,0
0,16940,0,0,0
0,16947,0,0,0
0,16954,0,0,0
0,16961,0,0,0
0,16968,0,0,0
0,16982,0,0.036341678,0
0,16989,0,0,0
0,16996,0,0,0.000880262
0,17003,0,0.000128031,0
0,17010,0,0,0
0,17017,0.001082748,0.047561737,0
0,17024,0,0.004301118,0.000937737
0,17030,0,0,0.047561737
0,17038,0,0.140358768,0
0,17045,0,2.19E-05,0.007170654
2,17052,0,0.1471059,0.01977622
0,17059,0,0,0
1,17066,0,0,5.64E-07
0,17074,0.000123603,0,0
0,17080,0.197120768,0,0.068802498
0,17087,0,0,0
0,17094,0,0,0
0,17101,0,0,0.000232442
0,17108,0,0,0
0,17113,0,0,0
0,17122,0,0,0.242341563
0,17137,0.009273845,0,0
0,17143,0,0,1.12E-07
0,17150,0,0,0
0,16806,0,0.379857554,0
0,16813,0.001633459,0.001165583,0
0,16820,0.000825878,1.39E-05,0.305267547
0,16827,0,0,0
0,16834,0,0.00127629,0
0,16842,0,0,0
0,16849,0,0,0.000180912
0,16855,0,0,0
0,16862,0,0,0
0,16869,0,5.16E-05,0
0,16876,0,0,0
0,16883,0,0,0
0,16890,0,0,0
0,16897,0,0,0
0,16904,0,0,0.00013691
0,16911,0,0.000286106,0
0,16918,1.64E-05,0,3.29E-05
0,16925,0.027175083,0,0.000169554
0,16934,8.85E-06,0,0
0,16939,0,0,0
0,16946,0,0,0
0,16953,0,0,0.024924532
0,16960,0,0,0
0,16967,0.0059723,0,0
0,16974,0,0,0
0,16981,0,0.006518564,0
0,16990,0,0,0
0,16995,0,0,0.052564027
0,17002,0,0,0
0,17009,0.000661165,7.52E-05,0
0,17016,0.00084462,0.105199551,0.002357436
0,17023,0.000193064,0,8.23E-05
0,17030,0,0,0.038874851
1,17037,0.067012324,0.130628894,0.013780313
0,17044,0.010350953,0,0.00360504
0,17051,0,0,0.155656995
0,17058,0,0,5.60E-05
0,17065,0,0,0.137546373
0,17074,0.000144011,0,0
3,17079,0,0,0
1,17086,0.001270781,0,0.042040268
1,17093,0,0,0
0,17100,9.81E-06,0,0
0,17107,0,0,0
0,17114,0,0,0
0,17121,0,0,0
0,17135,0,0.002512283,0
0,17144,0,0,0
0,17149,0,0,0
0,17156,0.013708858,0,0
0,16806,0,0.270243759,0
0,16813,0.003028337,0.002265232,0
0,16822,2.89E-05,0,0.001144927
0,16826,0,0,0.002265232
0,16834,0,0.001973862,1.91E-06
0,16840,1.19E-06,0,0
0,16848,0,0,0.000794676
0,16855,0,0,0
0,16863,0,0,0
0,16868,0,0,0
0,16876,0,0,0
0,16883,0,0,0
0,16889,0,0,0
0,16897,0,0,0
0,16904,2.31E-06,0,0.000120839
0,16911,0,0.000134312,0
0,16918,2.68E-05,3.81E-06,5.36E-05
0,16924,0,0,0.000134312
0,16932,0.018231882,0,0
0,16939,0,0.000107429,0
0,16805,0,0.285612997,0
0,16813,0.00251053,0.001823282,0
0,16822,0,0,0.002804752
0,16826,0,0,0.001823282
0,16833,0,0.010717299,1.67E-06
0,16848,0,0,0.000729326
0,16854,0,0,0
0,16862,0,0,0
0,16868,0,0,0
0,16875,0,0,0
0,16882,0,0,0
0,16889,0,0,0
0,16896,0,0,0
0,16904,0,0,9.58E-05
0,16910,7.91E-05,0,0
0,16917,0,0,0
0,16924,0,0,0.000164905
0,16931,0,1.06E-06,0
0,16939,0,0,0
0,16945,0.000131177,0,0
0,16953,0,0,0
0,16960,0,0,0
0,16969,0,0,0
0,16974,0,0,0
0,16980,0,0.010042277,0
0,16989,0,0,0
0,16994,0.000916986,0,0.006373651
0,17001,0,0.025229771,0
0,17008,0,0.003104321,0
0,17016,0,0,0
0,17022,0.792450758,4.33E-07,1.11E-05
0,17030,0,0,0.011367135
0,17039,0,0.001220913,0
0,17043,0.099166895,0.000109915,0
0,17051,0,0,0.255538183
1,17058,0,0,1.23E-05
2,17064,0,0,0
0,17073,0,0.011532851,0
0,17078,0,3.07E-05,0
0,17087,0,0,0
0,17093,0,0,0
0,17099,0,0,0
0,17107,0,0,0
0,17113,0,0,2.62E-05
0,17122,0,0,0.285659245
0,17127,0,0.135888588,0
0,17134,0,0.004764311,0
0,17142,0,2.46E-07,0
0,17149,0,0,0
0,17156,0.041207591,0,0
0,16805,0,0.262735849,0
0,16813,0.002352869,0.001471648,0
0,16822,0,0,0.002570015
0,16826,0,0,0.001471648
0,16833,0,0.01403112,0
0,16840,7.13E-07,0,0
0,16848,0,0,0.000663287
0,16854,0,0,0
0,16862,0,0,0
0,16868,0,0,0
0,16875,0,0,0
0,16882,0,0,0
0,16889,0,0,0
0,16896,0,0,0
0,16904,0,0,9.21E-05
0,16910,8.68E-05,0,0
0,16917,0,0,0
0,16924,0,0,0.000206273
0,16931,0,0,1.62E-06
0,16939,0,0,0
0,16945,0.000199282,0,0
0,16953,0,0,0.00194433
0,16960,0,0,0
0,16969,0,0,0
0,16974,0,0,0
0,16980,0,0.014014059,0
0,16989,0,0,0
0,16994,0.001085648,0,0.005813197
0,17001,0,0.016597073,0
0,17008,0,0.003817607,0
0,17016,0,0,0
0,17022,0.761335143,1.74E-08,2.25E-07
0,17030,0,6.59E-05,0.000582481
0,17039,0,0.001825343,0
0,17043,0.145574108,0.000173574,6.59E-05
9,17051,0,0,0.24815813
0,17058,0,0,1.72E-05
1,17064,0,0,0
0,17073,0,0.011883253,0
1,17078,0,4.93E-05,0
1,17087,0,0,0
0,17093,0,0,0
0,17099,0,0,0
0,17107,0,0,0
0,17113,0,0,3.45E-05
0,17122,0,0,0.279539365
1,17127,0,0.122575417,0
0,17134,0,0.006589621,0
0,17142,0,1.16E-06,0
0,17149,0,0,0
0,17156,0.044162935,0,0
0,16807,0,0.306927589,0
0,16814,0.001307265,0.001586848,0
0,16821,0,1.02E-06,0.408445023
0,16827,0,0,0.001586848
0,16835,0.16361707,0.000748269,0
0,16841,9.61E-07,0,0
0,16849,0,0,0.000577082
0,16856,0,4.77E-07,0
0,16863,0,0,0
0,16871,0,0,0
0,16877,0,0,0
0,16884,0,0,0
0,16890,0,0,0
0,16898,0,0,0
0,16905,0.345353024,3.81E-05,0
0,16912,0,0.000148369,0.000230592
0,16919,0,0,0
0,16926,0.000575999,0,0
0,16934,0,0,0
0,16940,0,0,0
0,16948,2.99E-06,0,0
0,16954,0,0,0
0,16961,0,0,0
0,16968,0,0,0
1,16976,0,0,0
0,16982,0,0.073647559,0
3,16990,0,0,0
0,16996,0,0,0.001918297
0,17003,0,0.009521797,0
0,17009,0.001346213,0,0
0,17017,0,0.059974169,0
0,17024,0,0.001339417,0.000489965
0,17032,4.12E-05,0.009952076,0.562931316
0,17036,0.005879402,0.087905276,0
0,17045,0,6.31E-07,0.009952076
0,17053,0,0,0.093471882
0,17060,0,0,5.55E-05
0,17066,0,0,0
1,17074,0.000104909,0,0
0,17079,0,0,0
0,17088,0,0,0
2,17095,0,0,0
0,17101,0,0,0
0,17109,0,0.268717129,0
0,17115,0,0,0
0,17121,0,0,0
0,17128,0,0.000163791,0
0,17136,0.222951903,0,0
0,17143,0,0,0
0,17150,0,0,0
0,17157,0,0.081124616,0
0,16806,0,0.272730832,0
0,16813,0.002755155,0.001913231,0
0,16822,1.58E-05,0,0.001317131
0,16826,0,0,0.001913231
0,16834,0,0.001648996,9.53E-07
0,16840,6.21E-07,0,0
0,16848,0,0,0.00072627
0,16855,0,0,0
0,16863,0,0,0
0,16868,0,0,0
0,16876,0,0,0
0,16883,0,0,0
0,16889,0,0,0
0,16897,0,0,0
0,16904,0,0,0.000116393
0,16911,0,0.000101479,0
0,16918,3.06E-05,1.90E-06,6.11E-05
0,16924,0,0,0.000101479
0,16932,0.018173959,0,0
0,16939,0,0,0
0,16946,0,0,0
0,16953,0,0,0
0,16960,0,0,0
1,16969,0,0,0
3,16974,0,0,0
0,16981,0,0.006807434,0
4,16989,0,0,0
0,16994,0.000181974,0,0.006807434
0,17002,0,0,0
0,17008,0,0.003461061,0
0,17016,0.000238474,0,0.003314435
0,17025,0,0,0
2,17032,4.32E-05,0.003402553,0.597718006
0,17039,0,0.002922722,0
4,17044,0.043559341,0,0.001831243
3,17051,0,0,0.241230915
2,17059,0,0,1.80E-05
0,17065,0,0,0.086363997
0,17073,0,0.017668477,0
0,17078,0,2.31E-05,0
5,17087,0,0,0
1,17093,0,0,0
1,17100,0,2.30E-06,0
0,17108,0,0,0
1,17114,0,0,0
0,17122,0,0,0.275992995
1,17127,0,0.119865792,0
0,17135,0,0.002446596,0
0,17142,0,0,0
0,17149,0,0,0
0,17156,0.038106371,0,0
0,16807,0,0.392995784,0
0,16814,0,0,0
0,16821,0,1.90E-05,0.85508822
0,16828,0,0,0
0,16835,0.419314922,0,0
0,16842,0,0,0
0,16849,0,0,0
0,16856,0,2.08E-06,0
0,16863,0,0,0
0,16871,0,0,0
0,16878,0,0,0
0,16884,0,0,0
0,16891,0,0,0
0,16898,0,0,0
0,16905,0.103308046,0.001019998,0
0,16912,0,0.000154211,0.001915121
0,16919,0,0,0
0,16926,0,0,0
0,16933,0.00102312,0,0
0,16940,0,0.003247673,0
0,16947,0,0,0
0,16954,0,0,0
0,16961,0,0,0
0,16968,0,0,0
0,16975,0,0,0.000321678
0,16982,0,0.232797834,0
0,16989,0,0,0
0,16996,0,0,0.002871468
0,17003,0,0.024139624,0
0,17010,0,0.002010391,0
0,17017,0.114293634,0,0
0,17025,9.08E-06,0.089103739,0.213402469
0,17031,0,0,0
0,17038,0,0,0.089103739
0,17045,0,0,0
0,17053,0,0,0.157527714
1,17060,0,0,0
0,17066,0,0,0
0,17073,0,0,0
0,17080,0.209278102,0,0.294144522
0,17086,0.003228043,0,0
0,17094,0,0,0
0,17101,0,0,0.000143643
0,17108,0,0,0
0,17120,0,0,0
0,17122,0,0,0.274891844
0,17128,0,0,0
0,17136,0.277734397,0,0
0,17143,0,0,0
0,17150,0,0,0
0,16807,0,0.4049231,0
0,16814,0,0,0
0,16821,0,2.11E-05,0.76224518
0,16828,0,0,0
0,16835,0.469031987,0,0
0,16842,0,0,0
0,16849,0,0,0
0,16856,0,1.78E-06,0
0,16863,0,0,0
0,16871,0,0,0
0,16878,0,0,0
0,16884,0,0,0
0,16891,0,0,0
0,16898,0,0,0
0,16905,0.105637255,0.001028498,0
1,16912,0,0.000155538,0.001210834
0,16919,0,0,0
0,16926,0,0,0
0,16933,0.00042985,0,0
0,16940,0,0.002697651,0
0,16947,0,0,0
0,16954,0,0,0
0,16961,0,0,0
1,16968,0,0,0
1,16975,0,0,0.00034601
1,16982,0,0.293667296,0
1,16989,0,0,0
0,16996,0,0,0.003524134
0,17003,0,0.014538998,0
6,17010,0,0.001965319,0
1,17017,0.084783965,0.000820022,0
0,17025,1.73E-05,0.082425009,0.193366303
0,17031,0,0,0
3,17038,0,0,0.082425009
0,17045,0,0,0
0,17053,0,0,0.100565749
4,17060,0,0,0
0,17066,0,0,0
3,17073,0,0,0
2,17080,0.21476372,0,0.264849448
1,17086,0.001489507,0,0
0,17094,0,0,0
0,17101,0,0,0.000128955
0,17108,0,0,0
0,17120,0,0,0
1,17122,0,0,0.263877622
0,17128,0,0,0
0,17136,0.277903954,0,0
0,17143,0,0,0
0,17150,0,0,0
0,17157,0,0.005949709,0
0,16806,0,0.232795415,0.004516733
0,16813,0,0,0
0,16820,0,0,0.420134083
0,16827,0,0,0
0,16834,0,0,9.94E-06
0,16841,1.28E-05,0,0
0,16848,0,0,0
0,16855,0,0,0
0,16862,0,0,0
0,16869,0,0,7.96E-07
0,16883,0,0,0
0,16890,0,0.000597283,0
0,16897,0.001459937,0,0
0,16904,0,0,0
0,16911,0,9.42E-05,0
1,16918,0.000602449,1.99E-05,0.001204898
0,16925,0,0,6.60E-05
0,16932,0.024791671,0,0
0,16939,0,0,0
0,16946,0,0,0
0,16953,0,0,0.001334386
0,16960,0,0,0
0,16967,0.003792414,0,0
0,16973,0,0,0
0,16981,0,0,0
0,16989,0,0,0
0,16995,0,0,0.299661895
1,17002,0,0,0
0,17010,0,0.001035863,0
0,17016,0,0.536134998,0.00939604
0,17023,0.0004629,0.316000796,0.001035863
0,17031,0,0,0
1,17037,0.147659228,0.084718996,0
1,17044,0,0.001138809,0
0,17052,0,0.00156092,0.001427373
0,17058,0,0.00021905,0
0,17065,0,0.001271775,0.00156092
0,17072,0,0,0
0,17079,0,0,0
0,17085,0,0,0
0,17093,0,0,0
2,17100,1.80E-05,0.000356769,0
0,17107,0,0,0
2,17114,0,0,0
1,17121,0,0,0
0,17127,0,0.197349035,0
0,17135,0,0,0
0,17142,0,4.34E-07,0
0,17149,0,0,0
0,17156,0,0,0
0,16806,0,0.213476675,0.002843622
0,16813,0,0,0
0,16820,0,0,0.417155873
0,16827,0,0,0
0,16834,0,0,1.81E-05
0,16841,2.24E-05,0,0
0,16848,0,0,0
0,16855,0,0,0
0,16862,0,0,0
0,16869,0,0,1.48E-06
0,16876,0,0,0
0,16883,0,0,0
0,16890,0,0.000808458,0
0,16897,0.000381269,0,0
0,16904,0,0,0
0,16911,0,0.000204524,0
0,16918,0.000524191,3.61E-05,0.001048382
0,16925,0,0,0.000132524
0,16932,0.024267804,0,0
0,16939,0,0.00031678,0
0,16946,0,0,0
0,16953,0,0,0.00203493
0,16960,0,0,0
0,16967,0.00389153,0,0
2,16973,0,0,0
3,16981,0,0,0
0,16989,0,0,0
0,16995,0,0,0.353993782
0,17002,0,0,0
0,17010,0,0.001423714,0
0,17016,0,0.457673172,0.001164296
1,17023,0.000173409,0.21872163,0.001423714
0,17031,0,0,0
1,17037,0.111854407,0.144156706,0
4,17044,0,0.000772274,0
0,17052,0,0.002697116,0.000830508
0,17058,0,0.000627369,0
0,17065,0,0.003285914,0.002697116
2,17072,0,0,0
1,17079,0,0,0
1,17085,0,0,0
1,17093,0,0,0
0,17100,5.31E-05,0.000327154,0
0,17107,0,0,0
0,17114,0,0,0
1,17127,0,0.194013206,0
0,17135,0,0,0
0,17142,0,7.94E-07,0
0,17149,0,0,0
0,17156,0,0,0
0,16807,0,0.395311494,0
0,16814,0,0,0
0,16821,0,2.67E-05,0.911888481
0,16828,0,0,0
0,16835,0.402185368,0,0
0,16849,0,0,0
0,16856,0,4.11E-06,0
0,16863,0,0,0
0,16871,0,0,0
0,16878,0,0,0
0,16884,0,0,0
0,16898,0,0,0
0,16905,0.094769699,0.001178052,0
1,16912,0,0.000167518,0.001790644
0,16919,0,0,0
1,16926,0,0,0
1,16940,0,0.006420926,0
0,16947,0,0,0
0,16954,0,0,0
0,16961,0,0,0
0,16968,0,0,0
0,16975,0,0,0.00033547
0,16982,0,0.233238352,0
1,16989,0,0,0
0,16996,0,0,0.003119061
1,17003,0,0.033515865,0
0,17010,0,0.003632506,0
0,17017,0.093162192,0,0
0,17025,1.27E-05,0.085599635,0.208908472
1,17031,0,0,0
1,17038,0.00039493,0,0.085599635
33,17045,0,0,0
0,17053,0,0,0.100499295
171,17060,0,0,0
96,17066,0,0,0
0,16806,0,0.280262027,0.004133217
0,16813,0,0,0
0,16820,0,0,0.4097005
0,16827,0,0,0
0,16834,0,0,1.20E-05
0,16841,2.05E-05,0,0
0,16848,0,0,0
0,16855,0,0,0
0,16862,0,0,0
0,16869,0,0,2.45E-06
0,16876,0,0,0
0,16883,0,0,0
0,16890,0,0.000509832,0
0,16897,0.00281384,0,0
0,16904,0,0,0
0,16911,0,0.000266539,0
0,16918,0.000679554,2.40E-05,0.001359107
0,16932,0.025042584,0,0
2,16939,0,0,0
0,16946,0,0,0
4,16953,0,0,0.004238518
0,16960,0,0,0
0,16967,0.003472135,0,0
3,16973,0,0,0
0,16981,0,0,0
0,16989,0,0,0
1,16995,0,0,0.306695251
2,17002,0,0,0
0,17010,0,0.002732078,0
0,17016,0,0.846322525,0.025576946
